Regiao,Estado,Cidade,Ano,Mes,Dia,Temp_Max,Temp_Min,Temp_Media
Nordeste,PI,Teresina,2021,10,5,37.5,23.6,30.55
Nordeste,PI,Teresina,2021,10,6,38.3,25.1,31.7
Nordeste,PI,Teresina,2021,10,7,36.0,24.8,30.4
Nordeste,PI,Teresina,2021,10,8,37.3,24.8,31.05
Nordeste,PI,Teresina,2021,10,9,36.5,25.5,31.0
Nordeste,PI,Teresina,2021,10,10,34.8,25.4,30.1
Nordeste,PI,Teresina,2021,10,11,36.4,24.2,30.3
Nordeste,PI,Teresina,2021,10,12,37.1,24.4,30.75
Nordeste,PI,Teresina,2021,10,13,38.1,24.9,31.5
Nordeste,PI,Teresina,2021,10,14,37.8,24.1,30.95
Nordeste,PI,Teresina,2021,10,15,36.8,23.5,30.15
Nordeste,PI,Teresina,2021,10,16,37.2,25.0,31.1
Nordeste,PI,Teresina,2021,10,17,37.8,25.0,31.4
Nordeste,PI,Teresina,2021,10,18,34.4,23.0,28.7
Nordeste,PI,Teresina,2021,10,19,31.7,22.5,27.1
Nordeste,PI,Teresina,2021,10,20,32.0,22.6,27.3
Nordeste,PI,Teresina,2021,10,21,32.2,24.0,28.1
Nordeste,PI,Teresina,2021,10,22,32.7,24.5,28.6
Nordeste,PI,Teresina,2021,10,23,30.7,23.3,27.0
Nordeste,PI,Teresina,2021,10,24,33.2,22.5,27.85
Nordeste,PI,Teresina,2021,10,25,34.9,24.0,29.45
Nordeste,PI,Teresina,2021,10,26,35.0,24.5,29.75
Nordeste,PI,Teresina,2021,10,27,35.3,23.9,29.6
Nordeste,PI,Teresina,2021,10,28,34.8,23.5,29.15
Nordeste,PI,Teresina,2021,10,29,33.0,22.2,27.6
Nordeste,PI,Teresina,2021,10,30,33.0,23.1,28.05
Nordeste,PI,Teresina,2021,10,31,32.4,23.5,27.95
Nordeste,PI,Teresina,2021,11,1,34.3,22.9,28.6
Nordeste,PI,Teresina,2021,11,2,33.3,25.0,29.15
Nordeste,PI,Teresina,2021,11,3,33.3,23.1,28.2
Nordeste,PI,Teresina,2021,11,4,34.8,23.6,29.2
Nordeste,PI,Teresina,2021,11,5,31.8,22.6,27.2
Nordeste,PI,Teresina,2021,11,6,33.9,23.5,28.7
Nordeste,PI,Teresina,2021,11,7,28.8,23.3,26.05
Nordeste,PI,Teresina,2021,11,8,33.1,22.6,27.85
Nordeste,PI,Teresina,2021,11,9,31.4,23.2,27.3
Nordeste,PI,Teresina,2021,11,10,31.7,22.1,26.9
Nordeste,PI,Teresina,2021,11,11,33.0,22.0,27.5
Nordeste,PI,Teresina,2021,11,12,33.0,23.3,28.15
Nordeste,PI,Teresina,2021,11,13,32.9,22.6,27.75
Nordeste,PI,Teresina,2021,11,14,29.4,23.5,26.45
Nordeste,PI,Teresina,2021,11,15,31.9,23.1,27.5
Nordeste,PI,Teresina,2021,11,16,33.0,22.5,27.75
Nordeste,PI,Teresina,2021,11,17,33.0,23.0,28.0
Nordeste,PI,Teresina,2021,11,18,32.7,23.6,28.15
Nordeste,PI,Teresina,2021,11,19,33.7,23.6,28.65
Nordeste,PI,Teresina,2021,11,20,34.1,23.0,28.55
Nordeste,PI,Teresina,2021,11,21,34.2,24.1,29.15
Nordeste,PI,Teresina,2021,11,22,34.5,23.5,29.0
Nordeste,PI,Teresina,2021,11,23,30.7,23.4,27.05
Nordeste,PI,Teresina,2021,11,24,33.0,23.8,28.4
Nordeste,PI,Teresina,2021,11,25,34.2,23.9,29.05
Nordeste,PI,Teresina,2021,11,26,32.1,24.5,28.3
Nordeste,PI,Teresina,2021,11,27,34.2,22.6,28.4
Nordeste,PI,Teresina,2021,11,28,35.1,23.8,29.45
Nordeste,PI,Teresina,2021,11,29,34.0,24.5,29.25
Nordeste,PI,Teresina,2021,11,30,29.7,22.8,26.25
Nordeste,PI,Teresina,2021,12,1,33.0,23.8,28.4
Nordeste,PI,Teresina,2021,12,2,32.4,23.7,28.05
Nordeste,PI,Teresina,2021,12,3,31.0,23.1,27.05
Nordeste,PI,Teresina,2021,12,4,29.5,23.0,26.25
Nordeste,PI,Teresina,2021,12,5,33.2,23.5,28.35
Nordeste,PI,Teresina,2021,12,6,34.7,24.5,29.6
Nordeste,PI,Teresina,2021,12,7,34.2,23.5,28.85
Nordeste,PI,Teresina,2021,12,8,31.9,25.0,28.45
Nordeste,PI,Teresina,2021,12,9,30.0,23.4,26.7
Nordeste,PI,Teresina,2021,12,10,29.8,23.5,26.65
Nordeste,PI,Teresina,2021,12,11,32.7,22.8,27.75
Nordeste,PI,Teresina,2021,12,12,33.6,23.5,28.55
Nordeste,PI,Teresina,2021,12,13,33.7,24.0,28.85
Nordeste,PI,Teresina,2021,12,14,33.8,24.4,29.1
Nordeste,PI,Teresina,2021,12,15,34.7,22.8,28.75
Nordeste,PI,Teresina,2021,12,16,34.8,24.1,29.45
Nordeste,PI,Teresina,2021,12,17,34.2,23.0,28.6
Nordeste,PI,Teresina,2021,12,18,34.4,23.6,29.0
Nordeste,PI,Teresina,2021,12,19,32.5,24.4,28.45
Nordeste,PI,Teresina,2021,12,20,32.8,23.9,28.35
Nordeste,PI,Teresina,2021,12,21,33.0,23.4,28.2
Nordeste,PI,Teresina,2021,12,22,34.7,23.8,29.25
Nordeste,PI,Teresina,2021,12,23,34.2,24.6,29.4
Nordeste,PI,Teresina,2021,12,24,31.0,23.5,27.25
Nordeste,PI,Teresina,2021,12,25,29.6,24.9,27.25
Nordeste,PI,Teresina,2021,12,26,28.4,23.3,25.85
Nordeste,PI,Teresina,2021,12,27,29.2,22.6,25.9
Nordeste,PI,Teresina,2021,12,28,32.2,22.8,27.5
Nordeste,PI,Teresina,2021,12,29,29.1,22.8,25.95
Nordeste,PI,Teresina,2021,12,30,30.2,22.8,26.5
Nordeste,PI,Teresina,2021,12,31,27.2,22.8,25.0
Nordeste,PI,Teresina,2022,1,1,30.0,23.0,26.5
Nordeste,PI,Teresina,2022,1,2,29.6,23.1,26.35
Nordeste,PI,Teresina,2022,1,3,27.0,23.1,25.05
Nordeste,PI,Teresina,2022,1,4,31.2,22.5,26.85
Nordeste,PI,Teresina,2022,1,5,26.7,22.7,24.7
Nordeste,PI,Teresina,2022,1,6,31.3,22.4,26.85
Nordeste,PI,Teresina,2022,1,7,32.8,22.9,27.85
Nordeste,PI,Teresina,2022,1,8,30.6,24.0,27.3
Nordeste,PI,Teresina,2022,1,9,29.8,22.9,26.35
Nordeste,PI,Teresina,2022,1,10,29.0,22.4,25.7
Nordeste,PI,Teresina,2022,1,11,27.5,22.1,24.8
Nordeste,PI,Teresina,2022,1,12,31.1,22.4,26.75
Nordeste,PI,Teresina,2022,1,13,29.2,21.8,25.5
Nordeste,PI,Teresina,2022,1,14,31.1,21.7,26.4
Nordeste,PI,Teresina,2022,1,15,26.9,22.5,24.7
Nordeste,PI,Teresina,2022,1,16,30.8,21.9,26.35
Nordeste,PI,Teresina,2022,1,17,31.4,22.0,26.7
Nordeste,PI,Teresina,2022,1,18,31.4,22.5,26.95
Nordeste,PI,Teresina,2022,1,19,31.7,22.5,27.1
Nordeste,PI,Teresina,2022,1,20,31.9,21.0,26.45
Nordeste,PI,Teresina,2022,1,21,31.1,22.2,26.65
Nordeste,PI,Teresina,2022,1,22,31.7,21.9,26.8
Nordeste,PI,Teresina,2022,1,23,31.0,22.5,26.75
Nordeste,PI,Teresina,2022,1,24,30.1,21.9,26.0
Nordeste,PI,Teresina,2022,1,25,31.2,23.3,27.25
Nordeste,PI,Teresina,2022,1,26,32.0,23.1,27.55
Nordeste,PI,Teresina,2022,1,27,29.2,22.2,25.7
Nordeste,PI,Teresina,2022,1,28,28.0,22.5,25.25
Nordeste,PI,Teresina,2022,1,29,28.6,22.4,25.5
Nordeste,PI,Teresina,2022,1,30,31.1,22.9,27.0
Nordeste,PI,Teresina,2022,1,31,32.2,22.8,27.5
Nordeste,PI,Teresina,2022,2,1,32.4,23.0,27.7
Nordeste,PI,Teresina,2022,2,2,32.7,22.5,27.6
Nordeste,PI,Teresina,2022,2,3,32.8,23.8,28.3
Nordeste,PI,Teresina,2022,2,4,31.3,23.1,27.2
Nordeste,PI,Teresina,2022,2,5,31.8,22.5,27.15
Nordeste,PI,Teresina,2022,2,6,31.6,22.5,27.05
Nordeste,PI,Teresina,2022,2,7,29.6,22.0,25.8
Nordeste,PI,Teresina,2022,2,8,32.3,22.4,27.35
Nordeste,PI,Teresina,2022,2,9,28.9,22.7,25.8
Nordeste,PI,Teresina,2022,2,10,29.3,22.5,25.9
Nordeste,PI,Teresina,2022,2,11,29.3,22.2,25.75
Nordeste,PI,Teresina,2022,2,12,31.9,22.3,27.1
Nordeste,PI,Teresina,2022,2,13,32.0,21.3,26.65
Nordeste,PI,Teresina,2022,2,14,31.1,21.9,26.5
Nordeste,PI,Teresina,2022,2,15,31.6,22.1,26.85
Nordeste,PI,Teresina,2022,2,16,31.0,22.9,26.95
Nordeste,PI,Teresina,2022,2,17,30.8,22.0,26.4
Nordeste,PI,Teresina,2022,2,18,28.9,22.0,25.45
Nordeste,PI,Teresina,2022,2,19,29.6,22.3,25.95
Nordeste,PI,Teresina,2022,2,20,29.6,22.2,25.9
Nordeste,PI,Teresina,2022,2,21,31.5,22.0,26.75
Nordeste,PI,Teresina,2022,2,22,31.5,23.1,27.3
Nordeste,PI,Teresina,2022,2,23,32.5,22.2,27.35
Nordeste,PI,Teresina,2022,2,24,32.2,22.8,27.5
Nordeste,PI,Teresina,2022,2,25,30.8,23.3,27.05
Nordeste,PI,Teresina,2022,2,26,32.7,23.2,27.95
Nordeste,PI,Teresina,2022,2,27,30.3,22.8,26.55
Nordeste,PI,Teresina,2022,2,28,28.8,22.9,25.85
Nordeste,PI,Teresina,2022,3,1,29.7,23.0,26.35
Nordeste,PI,Teresina,2022,3,2,30.3,22.0,26.15
Nordeste,PI,Teresina,2022,3,3,30.1,22.8,26.45
Nordeste,PI,Teresina,2022,3,4,30.4,22.4,26.4
Nordeste,PI,Teresina,2022,3,5,29.9,22.7,26.3
Nordeste,PI,Teresina,2022,3,6,28.4,22.5,25.45
Nordeste,PI,Teresina,2022,3,7,26.0,22.7,24.35
Nordeste,PI,Teresina,2022,3,8,32.2,21.6,26.9
Nordeste,PI,Teresina,2022,3,9,32.0,21.9,26.95
Nordeste,PI,Teresina,2022,3,10,29.3,22.1,25.7
Nordeste,PI,Teresina,2022,3,11,28.6,22.2,25.4
Nordeste,PI,Teresina,2022,3,12,29.6,22.5,26.05
Nordeste,PI,Teresina,2022,3,13,30.1,22.6,26.35
Nordeste,PI,Teresina,2022,3,14,30.9,22.6,26.75
Nordeste,PI,Teresina,2022,3,15,29.8,22.9,26.35
Nordeste,PI,Teresina,2022,3,16,28.9,22.6,25.75
Nordeste,PI,Teresina,2022,3,17,30.0,21.9,25.95
Nordeste,PI,Teresina,2022,3,18,31.1,22.4,26.75
Nordeste,PI,Teresina,2022,3,19,27.6,22.9,25.25
Nordeste,PI,Teresina,2022,3,20,31.1,21.7,26.4
Nordeste,PI,Teresina,2022,3,21,31.7,22.7,27.2
Nordeste,PI,Teresina,2022,3,22,30.6,22.7,26.65
Nordeste,PI,Teresina,2022,3,23,30.5,22.6,26.55
Nordeste,PI,Teresina,2022,3,24,30.4,22.8,26.6
Nordeste,PI,Teresina,2022,3,25,30.0,22.1,26.05
Nordeste,PI,Teresina,2022,3,26,31.3,23.1,27.2
Nordeste,PI,Teresina,2022,3,27,31.8,23.2,27.5
Nordeste,PI,Teresina,2022,3,28,30.4,23.0,26.7
Nordeste,PI,Teresina,2022,3,29,30.1,22.5,26.3
Nordeste,PI,Teresina,2022,3,30,30.6,22.0,26.3
Nordeste,PI,Teresina,2022,3,31,29.6,22.9,26.25
Nordeste,PI,Teresina,2022,4,1,29.8,22.7,26.25
Nordeste,PI,Teresina,2022,4,2,30.2,22.5,26.35
Nordeste,PI,Teresina,2022,4,3,31.6,21.7,26.65
Nordeste,PI,Teresina,2022,4,4,30.4,22.6,26.5
Nordeste,PI,Teresina,2022,4,5,28.8,23.0,25.9
Nordeste,PI,Teresina,2022,4,6,30.9,22.7,26.8
Nordeste,PI,Teresina,2022,4,7,31.5,23.5,27.5
Nordeste,PI,Teresina,2022,4,8,30.2,22.5,26.35
Nordeste,PI,Teresina,2022,4,9,30.2,22.6,26.4
Nordeste,PI,Teresina,2022,4,10,29.6,23.0,26.3
Nordeste,PI,Teresina,2022,4,11,29.1,22.7,25.9
Nordeste,PI,Teresina,2022,4,12,30.3,22.0,26.15
Nordeste,PI,Teresina,2022,4,13,31.1,22.2,26.65
Nordeste,PI,Teresina,2022,4,14,31.6,22.5,27.05
Nordeste,PI,Teresina,2022,4,15,31.5,22.8,27.15
Nordeste,PI,Teresina,2022,4,16,29.8,22.9,26.35
Nordeste,PI,Teresina,2022,4,17,29.4,22.5,25.95
Nordeste,PI,Teresina,2022,4,18,29.5,22.4,25.95
Nordeste,PI,Teresina,2022,4,19,29.0,22.6,25.8
Nordeste,PI,Teresina,2022,4,20,31.3,22.0,26.65
Nordeste,PI,Teresina,2022,4,21,30.4,22.9,26.65
Nordeste,PI,Teresina,2022,4,22,31.5,22.1,26.8
Nordeste,PI,Teresina,2022,4,23,30.0,22.1,26.05
Nordeste,PI,Teresina,2022,4,24,30.5,22.4,26.45
Nordeste,PI,Teresina,2022,4,25,31.5,22.2,26.85
Nordeste,PI,Teresina,2022,4,26,31.4,22.5,26.95
Nordeste,PI,Teresina,2022,4,27,31.2,21.9,26.55
Nordeste,PI,Teresina,2022,4,28,31.5,22.4,26.95
Nordeste,PI,Teresina,2022,4,29,31.5,22.3,26.9
Nordeste,PI,Teresina,2022,4,30,31.3,22.6,26.95
Nordeste,PI,Teresina,2022,5,1,32.0,24.0,28.0
Nordeste,PI,Teresina,2022,5,2,32.4,22.8,27.6
Nordeste,PI,Teresina,2022,5,3,32.1,23.3,27.7
Nordeste,PI,Teresina,2022,5,4,31.4,23.1,27.25
Nordeste,PI,Teresina,2022,5,5,32.0,22.5,27.25
Nordeste,PI,Teresina,2022,5,6,32.8,22.2,27.5
Nordeste,PI,Teresina,2022,5,7,32.3,23.1,27.7
Nordeste,PI,Teresina,2022,5,8,31.8,22.7,27.25
Nordeste,PI,Teresina,2022,5,9,31.5,23.6,27.55
Nordeste,PI,Teresina,2022,5,10,30.5,22.8,26.65
Nordeste,PI,Teresina,2022,5,11,30.1,23.0,26.55
Nordeste,PI,Teresina,2022,5,12,32.3,22.8,27.55
Nordeste,PI,Teresina,2022,5,13,32.0,22.9,27.45
Nordeste,PI,Teresina,2022,5,14,31.5,22.9,27.2
Nordeste,PI,Teresina,2022,5,15,30.0,23.4,26.7
Nordeste,PI,Teresina,2022,5,16,31.5,22.6,27.05
Nordeste,PI,Teresina,2022,5,17,32.2,23.6,27.9
Nordeste,PI,Teresina,2022,5,18,32.5,23.1,27.8
Nordeste,PI,Teresina,2022,5,19,28.3,23.0,25.65
Nordeste,PI,Teresina,2022,5,20,28.5,22.1,25.3
Nordeste,PI,Teresina,2022,5,21,28.2,22.1,25.15
Nordeste,PI,Teresina,2022,5,22,29.9,22.2,26.05
Nordeste,PI,Teresina,2022,5,23,30.5,23.4,26.95
Nordeste,PI,Teresina,2022,5,24,30.4,21.4,25.9
Nordeste,PI,Teresina,2022,5,25,30.7,22.7,26.7
Nordeste,PI,Teresina,2022,5,26,31.3,22.2,26.75
Nordeste,PI,Teresina,2022,5,27,30.0,22.5,26.25
Nordeste,PI,Teresina,2022,5,28,28.6,21.7,25.15
Nordeste,PI,Teresina,2022,5,29,31.8,21.8,26.8
Nordeste,PI,Teresina,2022,5,30,32.0,21.5,26.75
Nordeste,PI,Teresina,2022,5,31,30.9,22.4,26.65
Nordeste,PI,Teresina,2022,6,1,30.4,22.3,26.35
Nordeste,PI,Teresina,2022,6,2,30.7,22.0,26.35
Nordeste,PI,Teresina,2022,6,3,30.2,22.1,26.15
Nordeste,PI,Teresina,2022,6,4,29.3,22.3,25.8
Nordeste,PI,Teresina,2022,6,5,29.0,21.5,25.25
Nordeste,PI,Teresina,2022,6,6,28.8,21.6,25.2
Nordeste,PI,Teresina,2022,6,7,30.1,20.6,25.35
Nordeste,PI,Teresina,2022,6,8,30.8,20.9,25.85
Nordeste,PI,Teresina,2022,6,9,31.1,21.1,26.1
Nordeste,PI,Teresina,2022,6,10,31.5,22.6,27.05
Nordeste,PI,Teresina,2022,6,11,30.1,22.2,26.15
Nordeste,PI,Teresina,2022,6,12,31.4,21.8,26.6
Nordeste,PI,Teresina,2022,6,13,31.3,21.5,26.4
Nordeste,PI,Teresina,2022,6,14,31.7,22.2,26.95
Nordeste,PI,Teresina,2022,6,15,31.8,20.2,26.0
Nordeste,PI,Teresina,2022,6,16,31.5,21.4,26.45
Nordeste,PI,Teresina,2022,6,17,31.5,21.2,26.35
Nordeste,PI,Teresina,2022,6,18,32.5,20.6,26.55
Nordeste,PI,Teresina,2022,6,19,33.2,22.0,27.6
Nordeste,PI,Teresina,2022,6,20,31.9,21.8,26.85
Nordeste,PI,Teresina,2022,6,21,29.2,22.0,25.6
Nordeste,PI,Teresina,2022,6,22,31.8,21.2,26.5
Nordeste,PI,Teresina,2022,6,23,30.4,22.2,26.3
Nordeste,PI,Teresina,2022,6,24,32.3,21.2,26.75
Nordeste,PI,Teresina,2022,6,25,32.8,23.1,27.95
Nordeste,PI,Teresina,2022,6,26,32.8,20.0,26.4
Nordeste,PI,Teresina,2022,6,27,33.0,21.0,27.0
Nordeste,PI,Teresina,2022,6,28,32.9,22.4,27.65
Nordeste,PI,Teresina,2022,6,29,33.3,21.8,27.55
Nordeste,PI,Teresina,2022,6,30,33.5,23.9,28.7
Nordeste,PI,Teresina,2022,7,1,33.0,23.5,28.25
Nordeste,PI,Teresina,2022,7,2,32.3,23.5,27.9
Nordeste,PI,Teresina,2022,7,3,32.5,23.3,27.9
Nordeste,PI,Teresina,2022,7,4,30.5,23.9,27.2
Nordeste,PI,Teresina,2022,7,5,31.7,24.0,27.85
Nordeste,PI,Teresina,2022,7,6,32.2,23.9,28.05
Nordeste,PI,Teresina,2022,7,7,32.3,22.4,27.35
Nordeste,PI,Teresina,2022,7,8,31.9,24.0,27.95
Nordeste,PI,Teresina,2022,7,9,32.2,23.3,27.75
Nordeste,PI,Teresina,2022,7,10,32.5,22.4,27.45
Nordeste,PI,Teresina,2022,7,11,33.2,22.4,27.8
Nordeste,PI,Teresina,2022,7,12,34.3,24.3,29.3
Nordeste,PI,Teresina,2022,7,13,34.5,24.1,29.3
Nordeste,PI,Teresina,2022,7,14,33.8,22.7,28.25
Nordeste,PI,Teresina,2022,7,15,32.8,22.3,27.55
Nordeste,PI,Teresina,2022,7,16,34.5,21.9,28.2
Nordeste,PI,Teresina,2022,7,17,34.5,23.1,28.8
Nordeste,PI,Teresina,2022,7,18,34.2,23.1,28.65
Nordeste,PI,Teresina,2022,7,19,34.7,22.0,28.35
Nordeste,PI,Teresina,2022,7,20,34.0,21.9,27.95
Nordeste,PI,Teresina,2022,7,21,34.0,20.2,27.1
Nordeste,PI,Teresina,2022,7,22,34.5,22.6,28.55
Nordeste,PI,Teresina,2022,7,23,35.4,23.1,29.25
Nordeste,PI,Teresina,2022,7,24,36.0,23.5,29.75
Nordeste,PI,Teresina,2022,7,25,34.8,24.0,29.4
Nordeste,PI,Teresina,2022,7,26,34.0,22.1,28.05
Nordeste,PI,Teresina,2022,7,27,33.8,22.7,28.25
Nordeste,PI,Teresina,2022,7,28,34.4,21.6,28.0
Nordeste,PI,Teresina,2022,7,29,36.2,21.9,29.05
Nordeste,PI,Teresina,2022,7,30,33.8,23.9,28.85
Nordeste,PI,Teresina,2022,7,31,33.9,23.0,28.45
Nordeste,PI,Teresina,2022,8,1,35.7,22.1,28.9
Nordeste,PI,Teresina,2022,8,2,34.4,21.8,28.1
Nordeste,PI,Teresina,2022,8,3,34.4,22.9,28.65
Nordeste,PI,Teresina,2022,8,4,32.4,23.2,27.8
Nordeste,PI,Teresina,2022,8,5,32.1,23.0,27.55
Nordeste,PI,Teresina,2022,8,6,34.9,21.6,28.25
Nordeste,PI,Teresina,2022,8,7,35.3,21.2,28.25
Nordeste,PI,Teresina,2022,8,8,35.8,21.4,28.6
Nordeste,PI,Teresina,2022,8,9,36.3,21.9,29.1
Nordeste,PI,Teresina,2022,8,10,35.4,21.5,28.45
Nordeste,PI,Teresina,2022,8,11,36.2,21.5,28.85
Nordeste,PI,Teresina,2022,8,12,36.7,21.7,29.2
Nordeste,PI,Teresina,2022,8,13,35.9,23.2,29.55
Nordeste,PI,Teresina,2022,8,14,35.8,23.1,29.45
Nordeste,PI,Teresina,2022,8,15,35.6,22.6,29.1
Nordeste,PI,Teresina,2022,8,16,35.4,23.0,29.2
Nordeste,PI,Teresina,2022,8,17,35.9,23.1,29.5
Nordeste,PI,Teresina,2022,8,18,35.3,24.0,29.65
Nordeste,PI,Teresina,2022,8,19,36.5,23.6,30.05
Nordeste,PI,Teresina,2022,8,20,35.9,22.5,29.2
Nordeste,PI,Teresina,2022,8,21,35.5,24.6,30.05
Nordeste,PI,Teresina,2022,8,22,35.3,22.8,29.05
Nordeste,PI,Teresina,2022,8,23,36.3,24.0,30.15
Nordeste,PI,Teresina,2022,8,24,36.0,25.0,30.5
Nordeste,PI,Teresina,2022,8,25,36.5,26.9,31.7
Nordeste,PI,Teresina,2022,8,26,36.0,23.6,29.8
Nordeste,PI,Teresina,2022,8,27,35.8,23.4,29.6
Nordeste,PI,Teresina,2022,8,28,36.4,22.0,29.2
Nordeste,PI,Teresina,2022,8,29,37.8,23.3,30.55
Nordeste,PI,Teresina,2022,8,30,36.5,22.5,29.5
Nordeste,PI,Teresina,2022,8,31,36.2,25.5,30.85
Nordeste,PI,Teresina,2022,9,1,36.0,23.7,29.85
Nordeste,PI,Teresina,2022,9,2,36.7,23.4,30.05
Nordeste,PI,Teresina,2022,9,3,36.2,22.8,29.5
Nordeste,PI,Teresina,2022,9,4,37.2,24.8,31.0
Nordeste,PI,Teresina,2022,9,5,37.4,25.4,31.4
Nordeste,PI,Teresina,2022,9,6,37.4,25.1,31.25
Nordeste,PI,Teresina,2022,9,7,36.9,25.1,31.0
Nordeste,PI,Teresina,2022,9,8,36.8,23.1,29.95
Nordeste,PI,Teresina,2022,9,9,36.6,21.2,28.9
Nordeste,PI,Teresina,2022,9,10,37.3,22.9,30.1
Nordeste,PI,Teresina,2022,9,11,37.5,22.9,30.2
Nordeste,PI,Teresina,2022,9,12,36.7,23.1,29.9
Nordeste,PI,Teresina,2022,9,13,37.0,22.8,29.9
Nordeste,PI,Teresina,2022,9,14,38.0,23.3,30.65
Nordeste,PI,Teresina,2022,9,15,38.3,23.1,30.7
Nordeste,PI,Teresina,2022,9,16,37.8,24.0,30.9
Nordeste,PI,Teresina,2022,9,17,37.8,23.7,30.75
Nordeste,PI,Teresina,2022,9,18,36.5,23.5,30.0
Nordeste,PI,Teresina,2022,9,19,38.0,25.2,31.6
Nordeste,PI,Teresina,2022,9,20,38.4,24.4,31.4
Nordeste,PI,Teresina,2022,9,21,38.0,22.9,30.45
Nordeste,PI,Teresina,2022,9,22,37.0,23.5,30.25
Nordeste,PI,Teresina,2022,9,23,37.3,23.9,30.6
Nordeste,PI,Teresina,2022,9,24,36.0,24.2,30.1
Nordeste,PI,Teresina,2022,9,25,36.0,24.4,30.2
Nordeste,PI,Teresina,2022,9,26,36.5,23.6,30.05
Nordeste,PI,Teresina,2022,9,27,36.8,24.1,30.45
Nordeste,PI,Teresina,2022,9,28,36.8,24.3,30.55
Nordeste,PI,Teresina,2022,9,29,36.8,23.8,30.3
Nordeste,PI,Teresina,2022,9,30,37.7,23.9,30.8
Nordeste,PI,Teresina,2022,10,1,37.8,24.4,31.1
Nordeste,PI,Teresina,2022,10,2,37.9,24.8,31.35
Nordeste,PI,Teresina,2022,10,3,37.8,24.9,31.35
Nordeste,PI,Teresina,2022,10,4,38.0,23.5,30.75
Nordeste,PI,Teresina,2022,10,5,38.3,22.6,30.45
Nordeste,PI,Teresina,2022,10,6,39.0,23.5,31.25
Nordeste,PI,Teresina,2022,10,7,39.0,24.5,31.75
Nordeste,PI,Teresina,2022,10,8,38.4,24.5,31.45
Nordeste,PI,Teresina,2022,10,9,38.4,23.9,31.15
Nordeste,PI,Teresina,2022,10,10,38.3,23.9,31.1
Nordeste,PI,Teresina,2022,10,11,38.2,23.9,31.05
Nordeste,PI,Teresina,2022,10,12,38.5,24.2,31.35
Nordeste,PI,Teresina,2022,10,13,38.2,24.4,31.3
Nordeste,PI,Teresina,2022,10,14,38.5,25.6,32.05
Nordeste,PI,Teresina,2022,10,15,38.8,25.1,31.95
Nordeste,PI,Teresina,2022,10,16,38.2,24.1,31.15
Nordeste,PI,Teresina,2022,10,17,37.8,24.5,31.15
Nordeste,PI,Teresina,2022,10,18,38.1,24.9,31.5
Nordeste,PI,Teresina,2022,10,19,37.8,23.6,30.7
Nordeste,PI,Teresina,2022,10,20,37.8,25.2,31.5
Nordeste,PI,Teresina,2022,10,21,38.3,25.0,31.65
Nordeste,PI,Teresina,2022,10,22,38.7,25.5,32.1
Nordeste,PI,Teresina,2022,10,23,35.7,25.9,30.8
Nordeste,PI,Teresina,2022,10,24,37.0,25.2,31.1
Nordeste,PI,Teresina,2022,10,25,34.8,23.6,29.2
Nordeste,PI,Teresina,2022,10,26,29.7,23.0,26.35
Nordeste,PI,Teresina,2022,10,27,34.8,23.5,29.15
Nordeste,PI,Teresina,2022,10,28,36.1,23.7,29.9
Nordeste,PI,Teresina,2022,10,29,37.2,22.9,30.05
Nordeste,PI,Teresina,2022,10,30,38.0,23.8,30.9
Nordeste,PI,Teresina,2022,10,31,39.2,23.6,31.4
Nordeste,PI,Teresina,2022,11,1,37.6,24.0,30.8
Nordeste,PI,Teresina,2022,11,2,34.5,25.1,29.8
Nordeste,PI,Teresina,2022,11,3,35.2,24.3,29.75
Nordeste,PI,Teresina,2022,11,4,26.5,23.7,25.1
Nordeste,PI,Teresina,2022,11,5,31.6,22.6,27.1
Nordeste,PI,Teresina,2022,11,6,29.0,22.6,25.8
Nordeste,PI,Teresina,2022,11,7,29.8,22.7,26.25
Nordeste,PI,Teresina,2022,11,8,32.1,23.2,27.65
Nordeste,PI,Teresina,2022,11,9,32.8,21.7,27.25
Nordeste,PI,Teresina,2022,11,10,33.2,23.0,28.1
Nordeste,PI,Teresina,2022,11,11,33.3,23.3,28.3
Nordeste,PI,Teresina,2022,11,12,33.2,24.2,28.7
Nordeste,PI,Teresina,2022,11,13,34.2,23.6,28.9
Nordeste,PI,Teresina,2022,11,14,33.9,24.0,28.95
Nordeste,PI,Teresina,2022,11,15,34.1,23.0,28.55
Nordeste,PI,Teresina,2022,11,16,34.5,23.1,28.8
Nordeste,PI,Teresina,2022,11,17,33.7,23.6,28.65
Nordeste,PI,Teresina,2022,11,18,31.2,22.6,26.9
Nordeste,PI,Teresina,2022,11,19,32.2,22.0,27.1
Nordeste,PI,Teresina,2022,11,20,31.6,21.8,26.7
Nordeste,PI,Teresina,2022,11,21,33.6,23.2,28.4
Nordeste,PI,Teresina,2022,11,22,34.5,23.1,28.8
Nordeste,PI,Teresina,2022,11,23,34.2,23.3,28.75
Nordeste,PI,Teresina,2022,11,24,34.8,23.6,29.2
Nordeste,PI,Teresina,2022,11,25,32.5,24.5,28.5
Nordeste,PI,Teresina,2022,11,26,32.0,23.9,27.95
Nordeste,PI,Teresina,2022,11,27,30.5,22.6,26.55
Nordeste,PI,Teresina,2022,11,28,31.5,22.8,27.15
Nordeste,PI,Teresina,2022,11,29,29.0,23.0,26.0
Nordeste,PI,Teresina,2022,11,30,31.0,22.8,26.9
